Date,Open,High,Low,Close,Adj Close,Volume
"Dec 29, 2020",138.05,138.79,134.34,134.87,131.57,"121,047,300"
"Dec 28, 2020",133.99,137.34,133.51,136.69,133.34,"124,486,200"
"Dec 24, 2020",131.32,133.46,131.10,131.97,128.74,"54,930,100"
"Dec 23, 2020",132.16,132.43,130.78,130.96,127.75,"88,223,700"
"Dec 22, 2020",131.61,134.41,129.65,131.88,128.65,"168,904,800"
"Dec 21, 2020",125.02,128.31,123.45,128.23,125.09,"121,251,600"
"Dec 18, 2020",128.96,129.10,126.12,126.66,123.56,"192,541,500"
"Dec 17, 2020",128.90,129.58,128.04,128.70,125.55,"94,359,800"
"Dec 16, 2020",127.41,128.37,126.56,127.81,124.68,"98,208,600"
"Dec 15, 2020",124.34,127.90,124.13,127.88,124.75,"157,243,700"
"Dec 14, 2020",122.60,123.35,121.54,121.78,118.80,"79,184,500"
"Dec 11, 2020",122.43,122.76,120.55,122.41,119.41,"86,939,800"
"Dec 10, 2020",120.50,123.87,120.15,123.24,120.22,"81,312,200"
"Dec 9, 2020",124.53,125.95,121.00,121.78,118.80,"115,089,200"
"Dec 8, 2020",124.37,124.98,123.09,124.38,121.33,"82,225,500"
"Dec 7, 2020",122.31,124.57,122.25,123.75,120.72,"86,712,000"
"Dec 4, 2020",122.60,122.86,121.52,122.25,119.26,"78,260,400"
"Dec 3, 2020",123.52,123.78,122.21,122.94,119.93,"78,967,600"
"Dec 2, 2020",122.02,123.37,120.89,123.08,120.06,"89,004,200"
"Dec 1, 2020",121.01,123.47,120.01,122.72,119.71,"127,728,200"
"Nov 30, 2020",116.97,120.97,116.81,119.05,116.13,"169,410,200"
"Nov 27, 2020",116.57,117.49,116.22,116.59,113.73,"46,691,300"
"Nov 25, 2020",115.55,116.75,115.17,116.03,113.19,"76,499,200"
"Nov 24, 2020",113.91,115.85,112.59,115.17,112.35,"113,874,200"
"Nov 23, 2020",117.18,117.62,113.75,113.85,111.06,"127,959,300"
"Nov 20, 2020",118.64,118.77,117.29,117.34,114.47,"73,604,300"
"Nov 19, 2020",117.59,119.06,116.81,118.64,115.73,"74,113,000"
"Nov 18, 2020",118.61,119.82,118.00,118.03,115.14,"76,322,100"
"Nov 17, 2020",119.55,120.67,118.96,119.39,116.47,"74,271,000"
"Nov 16, 2020",118.92,120.99,118.15,120.30,117.35,"91,183,000"
"Nov 13, 2020",119.44,119.67,117.87,119.26,116.34,"81,581,900"
"Nov 12, 2020",119.62,120.53,118.57,119.21,116.29,"103,162,300"
"Nov 11, 2020",117.19,119.63,116.44,119.49,116.56,"112,295,000"
"Nov 10, 2020",115.55,117.59,114.13,115.97,113.13,"138,023,400"
"Nov 9, 2020",120.50,121.99,116.05,116.32,113.47,"154,515,300"
"Nov 6, 2020",0.205 Dividend,,,,,
"Nov 6, 2020",118.32,119.20,116.13,118.69,115.78,"114,457,900"
"Nov 5, 2020",117.95,119.62,116.87,119.03,115.91,"126,387,100"
"Nov 4, 2020",114.14,115.59,112.35,114.95,111.94,"138,235,500"
"Nov 3, 2020",109.66,111.49,108.73,110.44,107.55,"107,624,400"
"Nov 2, 2020",109.11,110.68,107.32,108.77,105.92,"122,866,900"
"Oct 30, 2020",111.06,111.99,107.72,108.86,106.01,"190,272,600"
"Oct 29, 2020",112.37,116.93,112.20,115.32,112.30,"146,129,200"
"Oct 28, 2020",115.05,115.43,111.10,111.20,108.29,"143,937,800"
"Oct 27, 2020",115.49,117.28,114.54,116.60,113.55,"92,276,800"
"Oct 26, 2020",114.01,116.55,112.88,115.05,112.04,"111,850,700"
"Oct 23, 2020",116.39,116.55,114.28,115.04,112.03,"82,572,600"
"Oct 22, 2020",117.45,118.04,114.59,115.75,112.72,"101,988,000"
"Oct 21, 2020",116.67,118.71,116.45,116.87,113.81,"89,946,000"
"Oct 20, 2020",116.20,118.98,115.63,117.51,114.43,"124,423,700"
"Oct 19, 2020",119.96,120.42,115.66,115.98,112.94,"120,639,300"
"Oct 16, 2020",121.28,121.55,118.81,119.02,115.90,"115,393,800"
"Oct 15, 2020",118.72,121.20,118.15,120.71,117.55,"112,559,200"
"Oct 14, 2020",121.00,123.03,119.62,121.19,118.02,"150,712,000"
"Oct 13, 2020",125.27,125.39,119.65,121.10,117.93,"262,330,500"
"Oct 12, 2020",120.06,125.18,119.28,124.40,121.14,"240,226,800"
"Oct 9, 2020",115.28,117.00,114.92,116.97,113.91,"100,506,900"
"Oct 8, 2020",116.25,116.40,114.59,114.97,111.96,"83,477,200"
"Oct 7, 2020",114.62,115.55,114.13,115.08,112.07,"96,849,000"
"Oct 6, 2020",115.70,116.12,112.25,113.16,110.20,"161,498,200"
"Oct 5, 2020",113.91,116.65,113.55,116.50,113.45,"106,243,800"
"Oct 2, 2020",112.89,115.37,112.22,113.02,110.06,"144,712,000"
"Oct 1, 2020",117.64,117.72,115.83,116.79,113.73,"116,120,400"
"Sep 30, 2020",113.79,117.26,113.62,115.81,112.78,"142,675,200"
"Sep 29, 2020",114.55,115.31,113.57,114.09,111.10,"99,382,200"
"Sep 28, 2020",115.01,115.32,112.78,114.96,111.95,"137,672,400"
"Sep 25, 2020",108.43,112.44,107.67,112.28,109.34,"149,981,400"
"Sep 24, 2020",105.17,110.25,105.00,108.22,105.39,"167,743,300"
"Sep 23, 2020",111.62,112.11,106.77,107.12,104.32,"150,718,700"
"Sep 22, 2020",112.68,112.86,109.16,111.81,108.88,"183,055,400"
"Sep 21, 2020",104.54,110.19,103.10,110.08,107.20,"195,713,800"
"Sep 18, 2020",110.40,110.88,106.09,106.84,104.04,"287,104,900"
"Sep 17, 2020",109.72,112.20,108.71,110.34,107.45,"178,011,000"
"Sep 16, 2020",115.23,116.00,112.04,112.13,109.19,"154,679,000"
"Sep 15, 2020",118.33,118.83,113.61,115.54,112.52,"184,642,000"
"Sep 14, 2020",114.72,115.93,112.80,115.36,112.34,"140,150,100"
"Sep 11, 2020",114.57,115.23,110.00,112.00,109.07,"180,860,300"
"Sep 10, 2020",120.36,120.50,112.50,113.49,110.52,"182,274,400"
"Sep 9, 2020",117.26,119.14,115.26,117.32,114.25,"176,940,500"
"Sep 8, 2020",113.95,118.99,112.68,112.82,109.87,"231,366,600"
"Sep 4, 2020",120.07,123.70,110.89,120.96,117.79,"332,607,200"
"Sep 3, 2020",126.91,128.84,120.50,120.88,117.72,"257,599,600"
"Sep 2, 2020",137.59,137.98,127.00,131.40,127.96,"200,119,000"
"Sep 1, 2020",132.76,134.80,130.53,134.18,130.67,"151,948,100"
"Aug 31, 2020",4:1 Stock Splits,,,,,
"Aug 31, 2020",127.58,131.00,126.00,129.04,125.66,"225,702,700"
"Aug 28, 2020",126.01,126.44,124.58,124.81,121.54,"187,630,000"
"Aug 27, 2020",127.14,127.49,123.83,125.01,121.74,"155,552,400"
"Aug 26, 2020",126.18,126.99,125.08,126.52,123.21,"163,022,400"
"Aug 25, 2020",124.70,125.18,123.05,124.82,121.56,"211,495,600"
"Aug 24, 2020",128.70,128.79,123.94,125.86,122.56,"345,937,600"
"Aug 21, 2020",119.26,124.87,119.25,124.37,121.11,"338,054,800"
"Aug 20, 2020",115.75,118.39,115.73,118.28,115.18,"126,907,200"
"Aug 19, 2020",115.98,117.16,115.61,115.71,112.68,"145,538,000"
"Aug 18, 2020",114.35,116.00,114.01,115.56,112.54,"105,633,600"
"Aug 17, 2020",116.06,116.09,113.96,114.61,111.61,"119,561,600"
"Aug 14, 2020",114.83,115.00,113.04,114.91,111.90,"165,565,200"
"Aug 13, 2020",114.43,116.04,113.93,115.01,112.00,"210,082,000"
"Aug 12, 2020",110.50,113.28,110.30,113.01,110.05,"165,598,000"
"Aug 11, 2020",111.97,112.48,109.11,109.38,106.51,"187,902,400"
"Aug 10, 2020",112.60,113.78,110.00,112.73,109.78,"212,403,600"
"Aug 7, 2020",0.205 Dividend,,,,,
"Aug 7, 2020",113.21,113.68,110.29,111.11,108.20,"198,045,600"
"Aug 6, 2020",110.40,114.41,109.80,113.90,110.72,"202,428,800"
"Aug 5, 2020",109.38,110.39,108.90,110.06,106.99,"121,776,800"
"Aug 4, 2020",109.13,110.79,108.39,109.67,106.60,"173,071,600"
"Aug 3, 2020",108.20,111.64,107.89,108.94,105.89,"308,151,200"
"Jul 31, 2020",102.89,106.42,100.82,106.26,103.29,"374,336,800"
"Jul 30, 2020",94.19,96.30,93.77,96.19,93.50,"158,130,000"
"Jul 29, 2020",93.75,95.23,93.71,95.04,92.39,"90,329,200"
"Jul 28, 2020",94.37,94.55,93.25,93.25,90.65,"103,625,600"
"Jul 27, 2020",93.71,94.90,93.48,94.81,92.16,"121,214,000"
"Jul 24, 2020",90.99,92.97,89.14,92.61,90.03,"185,438,800"
"Jul 23, 2020",97.00,97.08,92.01,92.85,90.25,"197,004,400"
"Jul 22, 2020",96.69,97.97,96.60,97.27,94.56,"89,001,600"
"Jul 21, 2020",99.17,99.25,96.74,97.00,94.29,"103,433,200"
"Jul 20, 2020",96.42,98.50,96.06,98.36,95.61,"90,318,000"
"Jul 17, 2020",96.99,97.15,95.84,96.33,93.64,"92,186,800"
"Jul 16, 2020",96.56,97.40,95.90,96.52,93.83,"110,577,600"
"Jul 15, 2020",98.99,99.25,96.49,97.72,95.00,"153,198,000"
"Jul 14, 2020",94.84,97.25,93.88,97.06,94.35,"170,989,200"
"Jul 13, 2020",97.26,99.96,95.26,95.48,92.81,"191,649,200"
"Jul 10, 2020",95.33,95.98,94.71,95.92,93.24,"90,257,200"
"Jul 9, 2020",96.26,96.32,94.67,95.75,93.08,"125,642,800"
"Jul 8, 2020",94.18,95.38,94.09,95.34,92.68,"117,092,000"
"Jul 7, 2020",93.85,94.65,93.06,93.17,90.57,"112,424,400"
"Jul 6, 2020",92.50,93.94,92.47,93.46,90.85,"118,655,600"
"Jul 2, 2020",91.96,92.62,90.91,91.03,88.48,"114,041,600"
"Jul 1, 2020",91.28,91.84,90.98,91.03,88.48,"110,737,200"
"Jun 30, 2020",90.02,91.50,90.00,91.20,88.65,"140,223,200"
"Jun 29, 2020",88.31,90.54,87.82,90.44,87.92,"130,646,000"
"Jun 26, 2020",91.10,91.33,88.25,88.41,85.94,"205,256,800"
"Jun 25, 2020",90.18,91.25,89.39,91.21,88.66,"137,522,400"
"Jun 24, 2020",91.25,92.20,89.63,90.01,87.50,"192,623,200"
"Jun 23, 2020",91.00,93.10,90.57,91.63,89.07,"212,155,600"
"Jun 22, 2020",87.83,89.86,87.79,89.72,87.21,"135,445,200"
"Jun 19, 2020",88.66,89.14,86.29,87.43,84.99,"264,476,000"
"Jun 18, 2020",87.85,88.36,87.31,87.93,85.48,"96,820,400"
"Jun 17, 2020",88.79,88.85,87.77,87.90,85.44,"114,406,400"
"Jun 16, 2020",87.86,88.30,86.18,88.02,85.56,"165,428,800"
"Jun 15, 2020",83.31,86.42,83.14,85.75,83.35,"138,808,800"
"Jun 12, 2020",86.18,86.95,83.56,84.70,82.33,"200,146,000"
"Jun 11, 2020",87.33,87.76,83.87,83.97,81.63,"201,662,400"
"Jun 10, 2020",86.97,88.69,86.52,88.21,85.75,"166,651,600"
"Jun 9, 2020",83.04,86.40,83.00,86.00,83.60,"147,712,400"
"Jun 8, 2020",82.56,83.40,81.83,83.36,81.04,"95,654,400"
"Jun 5, 2020",80.84,82.94,80.81,82.88,80.56,"137,250,400"
"Jun 4, 2020",81.10,81.40,80.19,80.58,78.33,"87,560,400"
"Jun 3, 2020",81.17,81.55,80.57,81.28,79.01,"104,491,200"
"Jun 2, 2020",80.19,80.86,79.73,80.83,78.58,"87,642,800"
"Jun 1, 2020",79.44,80.59,79.30,80.46,78.22,"80,791,200"
"May 29, 2020",79.81,80.29,79.12,79.49,77.26,"153,532,400"
"May 28, 2020",79.19,80.86,78.91,79.56,77.34,"133,560,800"
"May 27, 2020",79.04,79.68,78.27,79.53,77.31,"112,945,200"
"May 26, 2020",80.88,81.06,79.13,79.18,76.97,"125,522,000"
"May 22, 2020",78.94,79.81,78.84,79.72,77.50,"81,803,200"
"May 21, 2020",79.67,80.22,78.97,79.21,77.00,"102,688,800"
"May 20, 2020",79.17,79.88,79.13,79.81,77.58,"111,504,800"
"May 19, 2020",78.76,79.63,78.25,78.29,76.10,"101,729,600"
"May 18, 2020",78.29,79.13,77.58,78.74,76.54,"135,178,400"
"May 15, 2020",75.09,76.97,75.05,76.93,74.78,"166,348,400"
"May 14, 2020",76.13,77.45,75.38,77.39,75.22,"158,929,200"
"May 13, 2020",78.04,78.99,75.80,76.91,74.76,"200,622,400"
"May 12, 2020",79.46,79.92,77.73,77.85,75.68,"162,301,200"
"May 11, 2020",77.03,79.26,76.81,78.75,76.55,"145,946,400"
"May 8, 2020",0.205 Dividend,,,,,
"May 8, 2020",76.41,77.59,76.07,77.53,75.37,"133,838,400"
"May 7, 2020",75.81,76.29,75.49,75.93,73.61,"115,215,200"
"May 6, 2020",75.11,75.81,74.72,75.16,72.86,"142,333,600"
"May 5, 2020",73.76,75.25,73.61,74.39,72.12,"147,751,200"
"May 4, 2020",72.29,73.42,71.58,73.29,71.05,"133,568,000"
"May 1, 2020",71.56,74.75,71.46,72.27,70.06,"240,616,800"
"Apr 30, 2020",72.49,73.63,72.09,73.45,71.21,"183,064,000"
"Apr 29, 2020",71.18,72.42,70.97,71.93,69.73,"137,280,800"
"Apr 28, 2020",71.27,71.46,69.55,69.64,67.52,"112,004,800"
"Apr 27, 2020",70.45,71.14,69.99,70.79,68.63,"117,087,600"
"Apr 24, 2020",69.30,70.75,69.25,70.74,68.58,"126,161,200"
"Apr 23, 2020",68.97,70.44,68.72,68.76,66.66,"124,814,400"
"Apr 22, 2020",68.40,69.47,68.05,69.03,66.92,"116,862,400"
"Apr 21, 2020",69.07,69.31,66.36,67.09,65.04,"180,991,600"
"Apr 20, 2020",69.49,70.42,69.21,69.23,67.12,"130,015,200"
"Apr 17, 2020",71.17,71.74,69.21,70.70,68.54,"215,250,000"
"Apr 16, 2020",71.85,72.05,70.59,71.67,69.48,"157,125,200"
"Apr 15, 2020",70.60,71.58,70.16,71.11,68.93,"131,154,400"
"Apr 14, 2020",70.00,72.06,69.51,71.76,69.57,"194,994,800"
"Apr 13, 2020",67.08,68.43,66.46,68.31,66.23,"131,022,800"
"Apr 9, 2020",67.18,67.52,66.18,67.00,64.95,"161,834,800"
"Apr 8, 2020",65.68,66.84,65.31,66.52,64.49,"168,895,200"
"Apr 7, 2020",67.70,67.93,64.75,64.86,62.88,"202,887,200"
"Apr 6, 2020",62.72,65.78,62.35,65.62,63.61,"201,820,400"
"Apr 3, 2020",60.70,61.42,59.74,60.35,58.51,"129,880,000"
"Apr 2, 2020",60.08,61.29,59.22,61.23,59.36,"165,934,000"
"Apr 1, 2020",61.63,62.18,59.78,60.23,58.39,"176,218,400"
